Ano,Centro,Mes,Semana,Data Avaliação,Comentario,classificacao,NPS,tokens_nltk,tokens_limpos,tokens_lematizados,comentario_limpo,comentario_lematizado,categoria_nps
2024,L5082-VILA ANDRADE (1346),mar,11,2024-03-11,"Eu amo os produtos , poderia serem mais baratos",promotor,1,"['Eu', 'amo', 'os', 'produtos', ',', 'poderia', 'serem', 'mais', 'baratos']","['amo', 'produtos', 'poderia', 'serem', 'baratos']","['amo', 'produto', 'poder', 'ser', 'barato']",amo produtos poderia serem baratos,amo produto poder ser barato,promotor
2024,L5082-VILA ANDRADE (1346),mar,11,2024-03-11,"Loja e muito organizada e limpa,atendentes sempre prestativos",promotor,1,"['Loja', 'e', 'muito', 'organizada', 'e', 'limpa', ',', 'atendentes', 'sempre', 'prestativos']","['loja', 'organizada', 'limpa', 'atendentes', 'sempre', 'prestativos']","['loja', 'organizar', 'limpa', 'atendente', 'sempre', 'prestativo']",loja organizada limpa atendentes sempre prestativos,loja organizar limpa atendente sempre prestativo,promotor
2024,L5082-VILA ANDRADE (1346),mar,11,2024-03-11,Ótimo atendimento! Muito agilidade e eficiência no trabalho prestado!,promotor,1,"['Ótimo', 'atendimento', '!', 'Muito', 'agilidade', 'e', 'eficiência', 'no', 'trabalho', 'prestado', '!']","['ótimo', 'atendimento', 'agilidade', 'eficiência', 'trabalho', 'prestado']","['bom', 'atendimento', 'agilidader', 'eficiência', 'trabalho', 'prestar']",ótimo atendimento agilidade eficiência trabalho prestado,bom atendimento agilidader eficiência trabalho prestar,promotor
2024,L5082-VILA ANDRADE (1346),mar,11,2024-03-13,Cupom de desconto,promotor,1,"['Cupom', 'de', 'desconto']","['cupom', 'desconto']","['cupom', 'desconto']",cupom desconto,cupom desconto,promotor
2024,L5082-VILA ANDRADE (1346),mar,11,2024-03-14,Para melhorar só é preciso diminuir a taxa de entrega para os CEP próximos a algumas lojas .,promotor,1,"['Para', 'melhorar', 'só', 'é', 'preciso', 'diminuir', 'a', 'taxa', 'de', 'entrega', 'para', 'os', 'CEP', 'próximos', 'a', 'algumas', 'lojas', '.']","['melhorar', 'preciso', 'diminuir', 'taxa', 'entrega', 'cep', 'próximos', 'algumas', 'lojas']","['melhorar', 'preciso', 'diminuir', 'taxa', 'entregar', 'cep', 'próximo', 'algum', 'loja']",melhorar preciso diminuir taxa entrega cep próximos algumas lojas,melhorar preciso diminuir taxa entregar cep próximo algum loja,promotor
2024,L5082-VILA ANDRADE (1346),mar,12,2024-03-18,Melhoras os preços se possível,promotor,1,"['Melhoras', 'os', 'preços', 'se', 'possível']","['melhoras', 'preços', 'possível']","['melhora', 'preço', 'possível']",melhoras preços possível,melhora preço possível,promotor
2024,L5082-VILA ANDRADE (1346),mar,12,2024-03-21,"Bom preço e boa qualidade,;Todos vao gostar e comprar👍😄;;",promotor,1,"['Bom', 'preço', 'e', 'boa', 'qualidade', ',', ';', 'Todos', 'vao', 'gostar', 'e', 'comprar👍😄', ';', ';']","['bom', 'preço', 'boa', 'qualidade', 'todos', 'vao', 'gostar', 'comprar']","['bom', 'preço', 'bom', 'qualidade', 'todo', 'vao', 'gostar', 'comprar']",bom preço boa qualidade todos vao gostar comprar,bom preço bom qualidade todo vao gostar comprar,promotor
2024,L5082-VILA ANDRADE (1346),mar,12,2024-03-21,"Compro no freezer dentro do Pão de Açúcar, procurei a loja achando que o preço seria melhor… só um item achei vantajoso. Funcionários repondo os estoques com caixas espalhadas pela loja;  uma “delicadeza”… parecia uma obra da construção civil…",detrator,-1,"['Compro', 'no', 'freezer', 'dentro', 'do', 'Pão', 'de', 'Açúcar', ',', 'procurei', 'a', 'loja', 'achando', 'que', 'o', 'preço', 'seria', 'melhor…', 'só', 'um', 'item', 'achei', 'vantajoso', '.', 'Funcionários', 'repondo', 'os', 'estoques', 'com', 'caixas', 'espalhadas', 'pela', 'loja', ';', 'uma', '“', 'delicadeza', '”', '…', 'parecia', 'uma', 'obra', 'da', 'construção', 'civil…']","['compro', 'freezer', 'dentro', 'pão', 'açúcar', 'procurei', 'loja', 'achando', 'preço', 'melhor', 'item', 'achei', 'vantajoso', 'funcionários', 'repondo', 'estoques', 'caixas', 'espalhadas', 'loja', 'delicadeza', 'parecia', 'obra', 'construção', 'civil']","['compro', 'freezer', 'dentro', 'pão', 'açúcar', 'procurei', 'loja', 'achar', 'preço', 'bom', 'item', 'achar', 'vantajoso', 'funcionário', 'repor', 'estoque', 'caixa', 'espalhar', 'loja', 'delicadeza', 'parecer', 'obra', 'construção', 'civil']",compro freezer dentro pão açúcar procurei loja achando preço melhor item achei vantajoso funcionários repondo estoques caixas espalhadas loja delicadeza parecia obra construção civil,compro freezer dentro pão açúcar procurei loja achar preço bom item achar vantajoso funcionário repor estoque caixa espalhar loja delicadeza parecer obra construção civil,detrator
2024,L5082-VILA ANDRADE (1346),mar,12,2024-03-22,Ultimamente tenho me decepcionado com os produtos da SWIFT.. A maioria estão na situação: congelado / descongelado,detrator,-1,"['Ultimamente', 'tenho', 'me', 'decepcionado', 'com', 'os', 'produtos', 'da', 'SWIFT', '..', 'A', 'maioria', 'estão', 'na', 'situação', ':', 'congelado', '/', 'descongelado']","['ultimamente', 'decepcionado', 'produtos', 'swift', 'maioria', 'situação', 'congelado', 'descongelado']","['ultimamente', 'decepcionar', 'produto', 'swift', 'maiorio', 'situação', 'congelar', 'descongelar']",ultimamente decepcionado produtos swift maioria situação congelado descongelado,ultimamente decepcionar produto swift maiorio situação congelar descongelar,detrator
2024,L5082-VILA ANDRADE (1346),mar,12,2024-03-24,Ótimo Atendimento,promotor,1,"['Ótimo', 'Atendimento']","['ótimo', 'atendimento']","['bom', 'atendimento']",ótimo atendimento,bom atendimento,promotor
2024,L5082-VILA ANDRADE (1346),mar,13,2024-03-26,"observação recorrente a minha , a disposição dos produtos de churrasco nas lojas ainda esta confusa , e não tem seguido o mesmo padrão nas 3 lojas que eu uso com frequencia . Precisa ser mais intuitivo.;Por outro lado voltei a encotrar produtos que antes tinham sumido , como o assado de tira gran reserva.",promotor,1,"['observação', 'recorrente', 'a', 'minha', ',', 'a', 'disposição', 'dos', 'produtos', 'de', 'churrasco', 'nas', 'lojas', 'ainda', 'esta', 'confusa', ',', 'e', 'não', 'tem', 'seguido', 'o', 'mesmo', 'padrão', 'nas', '3', 'lojas', 'que', 'eu', 'uso', 'com', 'frequencia', '.', 'Precisa', 'ser', 'mais', 'intuitivo', '.', ';', 'Por', 'outro', 'lado', 'voltei', 'a', 'encotrar', 'produtos', 'que', 'antes', 'tinham', 'sumido', ',', 'como', 'o', 'assado', 'de', 'tira', 'gran', 'reserva', '.']","['observação', 'recorrente', 'disposição', 'produtos', 'churrasco', 'lojas', 'ainda', 'confusa', 'não', 'seguido', 'padrão', 'lojas', 'uso', 'frequencia', 'precisa', 'intuitivo', 'outro', 'lado', 'voltei', 'encotrar', 'produtos', 'antes', 'sumido', 'assado', 'tira', 'gran', 'reserva']","['observação', 'recorrente', 'disposição', 'produto', 'churrasco', 'loja', 'ainda', 'confusar', 'não', 'seguir', 'padrão', 'loja', 'uso', 'frequencia', 'preciso', 'intuitivo', 'outro', 'lado', 'voltar', 'encotrar', 'produto', 'antes', 'sumer', 'assar', 'tira', 'granr', 'reserva']",observação recorrente disposição produtos churrasco lojas ainda confusa não seguido padrão lojas uso frequencia precisa intuitivo outro lado voltei encotrar produtos antes sumido assado tira gran reserva,observação recorrente disposição produto churrasco loja ainda confusar não seguir padrão loja uso frequencia preciso intuitivo outro lado voltar encotrar produto antes sumer assar tira granr reserva,promotor
2024,L5082-VILA ANDRADE (1346),mar,13,2024-03-26,A Swift ofereceu 20 reais desconto na primeira compra e não tive esse desconto!,neutro,0,"['A', 'Swift', 'ofereceu', '20', 'reais', 'desconto', 'na', 'primeira', 'compra', 'e', 'não', 'tive', 'esse', 'desconto', '!']","['swift', 'ofereceu', 'reais', 'desconto', 'primeira', 'compra', 'não', 'desconto']","['swift', 'oferecer', 'real', 'desconto', 'primeiro', 'compra', 'não', 'descontar']",swift ofereceu reais desconto primeira compra não desconto,swift oferecer real desconto primeiro compra não descontar,neutro
2024,L5082-VILA ANDRADE (1346),mar,13,2024-03-26,"qualidade da carne, PÉSSIMA!!! Cheia de nervo!!!",detrator,-1,"['qualidade', 'da', 'carne', ',', 'PÉSSIMA', '!', '!', '!', 'Cheia', 'de', 'nervo', '!', '!', '!']","['qualidade', 'carne', 'péssima', 'cheia', 'nervo']","['qualidade', 'carnir', 'péssimo', 'cheio', 'nervo']",qualidade carne péssima cheia nervo,qualidade carnir péssimo cheio nervo,detrator
2024,L5082-VILA ANDRADE (1346),mar,13,2024-03-28,"Creio que, nos pacotes de carne, vocês usam pedacinhos para compor o peso esses pedaços não servem para nada creio quer deveria ser feito costas mais precisos para não ter essa situação.",promotor,1,"['Creio', 'que', ',', 'nos', 'pacotes', 'de', 'carne', ',', 'vocês', 'usam', 'pedacinhos', 'para', 'compor', 'o', 'peso', 'esses', 'pedaços', 'não', 'servem', 'para', 'nada', 'creio', 'quer', 'deveria', 'ser', 'feito', 'costas', 'mais', 'precisos', 'para', 'não', 'ter', 'essa', 'situação', '.']","['creio', 'pacotes', 'carne', 'usam', 'pedacinhos', 'compor', 'peso', 'pedaços', 'não', 'servem', 'nada', 'creio', 'quer', 'deveria', 'feito', 'costas', 'precisos', 'não', 'situação']","['crer', 'pacote', 'carne', 'usar', 'pedacinho', 'compor', 'peso', 'pedaço', 'não', 'servir', 'nada', 'crer', 'querer', 'dever', 'fazer', 'costa', 'preciso', 'não', 'situaçãor']",creio pacotes carne usam pedacinhos compor peso pedaços não servem nada creio quer deveria feito costas precisos não situação,crer pacote carne usar pedacinho compor peso pedaço não servir nada crer querer dever fazer costa preciso não situaçãor,promotor
2024,L5082-VILA ANDRADE (1346),mar,13,2024-03-28,"No momento não tenho reclamações, já efetuei três pedidos e veio tudo certinho. Estou encantada,com o cuidado que vem os produtos muito bem embalados. Já indiquei 3 pessoas próximas que já estão comprando também.😀",promotor,1,"['No', 'momento', 'não', 'tenho', 'reclamações', ',', 'já', 'efetuei', 'três', 'pedidos', 'e', 'veio', 'tudo', 'certinho', '.', 'Estou', 'encantada', ',', 'com', 'o', 'cuidado', 'que', 'vem', 'os', 'produtos', 'muito', 'bem', 'embalados', '.', 'Já', 'indiquei', '3', 'pessoas', 'próximas', 'que', 'já', 'estão', 'comprando', 'também.😀']","['momento', 'não', 'reclamações', 'efetuei', 'três', 'pedidos', 'veio', 'tudo', 'certinho', 'encantada', 'cuidado', 'vem', 'produtos', 'bem', 'embalados', 'indiquei', 'pessoas', 'próximas', 'comprando']","['momento', 'não', 'reclamação', 'efetuei', 'três', 'pedido', 'vir', 'tudo', 'certinho', 'encantar', 'cuidado', 'vir', 'produto', 'bem', 'embalar', 'indiquei', 'pessoa', 'próximo', 'comprar']",momento não reclamações efetuei três pedidos veio tudo certinho encantada cuidado vem produtos bem embalados indiquei pessoas próximas comprando,momento não reclamação efetuei três pedido vir tudo certinho encantar cuidado vir produto bem embalar indiquei pessoa próximo comprar,promotor
2024,L5082-VILA ANDRADE (1346),mar,13,2024-03-28,"Qualidade excelente, salve neguinho, qualquer dia apareço aí 👊🏽",promotor,1,"['Qualidade', 'excelente', ',', 'salve', 'neguinho', ',', 'qualquer', 'dia', 'apareço', 'aí', '👊🏽']","['qualidade', 'excelente', 'salve', 'neguinho', 'qualquer', 'dia', 'apareço', 'aí']","['qualidade', 'excelente', 'salver', 'neguinho', 'qualquer', 'dia', 'apareço', 'aí']",qualidade excelente salve neguinho qualquer dia apareço aí,qualidade excelente salver neguinho qualquer dia apareço aí,promotor
2024,L5082-VILA ANDRADE (1346),mar,13,2024-03-28,Não recebi ainda meus produtos adquiridos e pagos. Tem 2 dias.,detrator,-1,"['Não', 'recebi', 'ainda', 'meus', 'produtos', 'adquiridos', 'e', 'pagos', '.', 'Tem', '2', 'dias', '.']","['não', 'recebi', 'ainda', 'produtos', 'adquiridos', 'pagos', 'dias']","['não', 'recebir', 'ainda', 'produto', 'adquirir', 'pagos', 'dia']",não recebi ainda produtos adquiridos pagos dias,não recebir ainda produto adquirir pagos dia,detrator
2024,L5082-VILA ANDRADE (1346),mar,13,2024-03-31,"Primeira compra feita pelo site,nota 1000  entrega no dia , horário, pontual!!!👏🏻👏🏻👏🏻👏🏻 Com certeza irei comprar mais vezes!!!",promotor,1,"['Primeira', 'compra', 'feita', 'pelo', 'site', ',', 'nota', '1000', 'entrega', 'no', 'dia', ',', 'horário', ',', 'pontual', '!', '!', '!', '👏🏻👏🏻👏🏻👏🏻', 'Com', 'certeza', 'irei', 'comprar', 'mais', 'vezes', '!', '!', '!']","['primeira', 'compra', 'feita', 'site', 'nota', 'entrega', 'dia', 'horário', 'pontual', 'certeza', 'irei', 'comprar', 'vezes']","['primeiro', 'compra', 'fazer', 'site', 'nota', 'entregar', 'dia', 'horário', 'pontual', 'certeza', 'ir', 'comprar', 'vez']",primeira compra feita site nota entrega dia horário pontual certeza irei comprar vezes,primeiro compra fazer site nota entregar dia horário pontual certeza ir comprar vez,promotor
2024,L5082-VILA ANDRADE (1346),mar,13,2024-03-31,Acredito que poderia ter uma maior variedade de comidas prontas individuais,neutro,0,"['Acredito', 'que', 'poderia', 'ter', 'uma', 'maior', 'variedade', 'de', 'comidas', 'prontas', 'individuais']","['acredito', 'poderia', 'maior', 'variedade', 'comidas', 'prontas', 'individuais']","['acreditar', 'poder', 'grande', 'variedade', 'comer', 'pronto', 'individual']",acredito poderia maior variedade comidas prontas individuais,acreditar poder grande variedade comer pronto individual,neutro
2024,L5082-VILA ANDRADE (1346),abr,14,2024-04-03,não precisa melhorar´está otima,promotor,1,"['não', 'precisa', 'melhorar´está', 'otima']","['não', 'precisa', 'melhorarestá', 'otima']","['não', 'precisar', 'melhorarestá', 'otimo']",não precisa melhorarestá otima,não precisar melhorarestá otimo,promotor
2024,L5082-VILA ANDRADE (1346),abr,14,2024-04-03,"coordenar melhor a entrega, pois precisei ligar e pedir que os produtos fossem entregues. No site estava descrito entrega em dia util, mas aparentemente tentaram fazer no domingo de pascoa e não tentaram novamente, precisei solicitar",detrator,-1,"['coordenar', 'melhor', 'a', 'entrega', ',', 'pois', 'precisei', 'ligar', 'e', 'pedir', 'que', 'os', 'produtos', 'fossem', 'entregues', '.', 'No', 'site', 'estava', 'descrito', 'entrega', 'em', 'dia', 'util', ',', 'mas', 'aparentemente', 'tentaram', 'fazer', 'no', 'domingo', 'de', 'pascoa', 'e', 'não', 'tentaram', 'novamente', ',', 'precisei', 'solicitar']","['coordenar', 'melhor', 'entrega', 'pois', 'precisei', 'ligar', 'pedir', 'produtos', 'entregues', 'site', 'descrito', 'entrega', 'dia', 'util', 'aparentemente', 'tentaram', 'fazer', 'domingo', 'pascoa', 'não', 'tentaram', 'novamente', 'precisei', 'solicitar']","['coordenar', 'bom', 'entrega', 'pois', 'preciseir', 'ligar', 'pedir', 'produto', 'entregar', 'site', 'descrever', 'entregar', 'dia', 'util', 'aparentemente', 'tentar', 'fazer', 'domingo', 'pascoa', 'não', 'tentar', 'novamente', 'precisar', 'solicitar']",coordenar melhor entrega pois precisei ligar pedir produtos entregues site descrito entrega dia util aparentemente tentaram fazer domingo pascoa não tentaram novamente precisei solicitar,coordenar bom entrega pois preciseir ligar pedir produto entregar site descrever entregar dia util aparentemente tentar fazer domingo pascoa não tentar novamente precisar solicitar,detrator
2024,L5082-VILA ANDRADE (1346),abr,14,2024-04-04,Preço menores.,promotor,1,"['Preço', 'menores', '.']","['preço', 'menores']","['preço', 'pequeno']",preço menores,preço pequeno,promotor
2024,L5082-VILA ANDRADE (1346),abr,14,2024-04-06,"A loja que geralmente frequento sempre tem tudo em ordem de forma visível e prático, não precisa melhorar em nada não.",promotor,1,"['A', 'loja', 'que', 'geralmente', 'frequento', 'sempre', 'tem', 'tudo', 'em', 'ordem', 'de', 'forma', 'visível', 'e', 'prático', ',', 'não', 'precisa', 'melhorar', 'em', 'nada', 'não', '.']","['loja', 'geralmente', 'frequento', 'sempre', 'tudo', 'ordem', 'forma', 'visível', 'prático', 'não', 'precisa', 'melhorar', 'nada', 'não']","['lojar', 'geralmente', 'frequentar', 'sempre', 'tudo', 'ordir', 'forma', 'visível', 'prático', 'não', 'precisar', 'melhorar', 'nada', 'não']",loja geralmente frequento sempre tudo ordem forma visível prático não precisa melhorar nada não,lojar geralmente frequentar sempre tudo ordir forma visível prático não precisar melhorar nada não,promotor
2024,L5082-VILA ANDRADE (1346),abr,14,2024-04-07,"Criando um programa de fidelização, acumulando pontos (cashback)",promotor,1,"['Criando', 'um', 'programa', 'de', 'fidelização', ',', 'acumulando', 'pontos', '(', 'cashback', ')']","['criando', 'programa', 'fidelização', 'acumulando', 'pontos', 'cashback']","['criar', 'programa', 'fidelização', 'acumular', 'ponto', 'cashback']",criando programa fidelização acumulando pontos cashback,criar programa fidelização acumular ponto cashback,promotor
2024,L5082-VILA ANDRADE (1346),abr,15,2024-04-08,Podiam aceitar cartão refeição. Ajudaria muito,detrator,-1,"['Podiam', 'aceitar', 'cartão', 'refeição', '.', 'Ajudaria', 'muito']","['podiam', 'aceitar', 'cartão', 'refeição', 'ajudaria']","['poder', 'aceitar', 'cartão', 'refeição', 'ajudar']",podiam aceitar cartão refeição ajudaria,poder aceitar cartão refeição ajudar,detrator
2024,L5082-VILA ANDRADE (1346),abr,15,2024-04-08,Vocês poderiam baixar os preços pois estão muito altos!!,detrator,-1,"['Vocês', 'poderiam', 'baixar', 'os', 'preços', 'pois', 'estão', 'muito', 'altos', '!', '!']","['poderiam', 'baixar', 'preços', 'pois', 'altos']","['poder', 'baixar', 'preço', 'pois', 'alto']",poderiam baixar preços pois altos,poder baixar preço pois alto,detrator
2024,L5082-VILA ANDRADE (1346),abr,15,2024-04-10,POderiámos parcelar nossas compras no cartão de crédito,promotor,1,"['POderiámos', 'parcelar', 'nossas', 'compras', 'no', 'cartão', 'de', 'crédito']","['poderiámos', 'parcelar', 'compras', 'cartão', 'crédito']","['poderiar', 'parcelar', 'compra', 'cartão', 'crédito']",poderiámos parcelar compras cartão crédito,poderiar parcelar compra cartão crédito,promotor
2024,L5082-VILA ANDRADE (1346),abr,15,2024-04-11,Minha compra foi cancelada não tive o estorno ainda e não me respondem me deixam falando no WhatsApp passando de um para outro falta de respeito com o cliente,detrator,-1,"['Minha', 'compra', 'foi', 'cancelada', 'não', 'tive', 'o', 'estorno', 'ainda', 'e', 'não', 'me', 'respondem', 'me', 'deixam', 'falando', 'no', 'WhatsApp', 'passando', 'de', 'um', 'para', 'outro', 'falta', 'de', 'respeito', 'com', 'o', 'cliente']","['compra', 'cancelada', 'não', 'estorno', 'ainda', 'não', 'respondem', 'deixam', 'falando', 'whatsapp', 'passando', 'outro', 'falta', 'respeito', 'cliente']","['compra', 'cancelar', 'não', 'estorno', 'ainda', 'não', 'responder', 'deixar', 'falar', 'whatsapp', 'passar', 'outro', 'falta', 'respeito', 'cliente']",compra cancelada não estorno ainda não respondem deixam falando whatsapp passando outro falta respeito cliente,compra cancelar não estorno ainda não responder deixar falar whatsapp passar outro falta respeito cliente,detrator
